T361,0.004786353,0.038739298,0.03732871,0.0016150187,0.009051684,0.010436242
T34,0.05405556,0.0043747784,0.00029116575,0.00033385717,0.011428832,0.017447624
T16,0.007658759,0.048829805,-0.0026392648,0.012200524,0.0054233656,0.0030647712
T693,0.044447016,0.016188607,0.02288221,0.039209258,0.016044864,0.041296702
T389,0.006932265,0.00061050314,0.00053516874,0.003759636,0.0005602084,0.0011509204
T350,0.010498723,0.05308456,0.02704903,0.018541824,0.010248374,0.0042954367
T548,0.08052338,0.008578858,0.01907252,0.001291447,0.00047726432,0.0005942726
T496,0.004371303,0.01130465,0.0091540245,0.0015918561,0.0057222703,0.001666416
T491,0.047113888,0.025393128,-0.0005518101,0.001002597,0.027561028,0.0068472507
T516,0.02293496,0.031810544,0.0030977523,0.013170087,0.024490682,0.0026271227
T533,0.045093127,0.01204555,0.03597291,0.003051002,0.0054440564,0.00059901725
T671,0.057582453,0.013441148,0.024173649,0.011375406,0.022133006,0.013181869
T47,0.020757705,0.028467573,0.032668557,0.009590785,0.03352197,0.0064643268
T600,0.004148384,0.05990956,0.030278461,0.032774214,0.00062514184,0.017547619
T573,0.012759655,0.063744515,0.0032756277,0.045239158,0.00049710035,-0.0014947462
T380,0.008842083,0.004312729,0.007959533,0.004811482,0.0052001798,0.005624508
T184,0.014070511,0.021932244,0.010600486,0.024955584,0.0103329485,0.005618571
T620,0.0319658,0.07088988,6.7860725e-05,-0.0006873299,0.0263272,0.027608782
T120,0.040606234,0.021883478,0.0148183,0.03194181,0.0009686409,0.019409413
T81,0.028423825,0.03896134,0.05410427,0.026118366,0.0015479047,0.004821389
T268,0.07062297,0.010339607,0.049194504,0.026900288,-0.0015007908,-0.0002626911
T61,0.052358516,0.037911538,0.01562287,0.042273495,0.011486915,0.051632956
T162,0.049925253,0.0082338555,0.03156408,0.014576762,0.0021506906,-0.0003397977
T512,0.030745877,0.034810774,0.010577948,0.031961784,0.023327636,0.017175436
T139,0.0374382,0.047733292,0.038634796,0.020138545,0.0124824485,0.0048659826
T522,0.020532727,0.051021874,0.012485664,0.04223578,0.015200208,0.038184416
T514,0.012006688,0.029538514,0.02456674,0.011337019,0.022861522,0.008559739
T511,0.03843395,0.028543442,0.002149035,0.034845304,0.008424578,0.028729413
T690,0.05970843,0.027264412,0.045558676,0.007784568,0.0023261276,0.0032297138
T467,0.0033338782,0.033691883,0.01154716,0.023948202,0.0027257844,0.005370327
T359,0.011740874,0.040814053,0.010068132,0.037273362,0.014140176,0.03094998
T60,0.053092197,0.00039307185,0.056631166,0.0062111714,0.028475096,0.033672962
